image_path,label
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus933_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus876_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus525_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus85_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus175_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus319_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus749_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus964_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus437_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus122_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus572_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus821_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus421_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus972_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus837_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus564_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus134_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus358_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus708_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus925_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus1006_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus476_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus499_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus163_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus93_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus533_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus860_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus118_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus548_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus724_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus374_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus661_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus231_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus50_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus909_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus323_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus289_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus773_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus266_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus636_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus159_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus509_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus46_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus765_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus335_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus620_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus270_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus11_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus948_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus698_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus362_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus732_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus227_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus677_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus600_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus745_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus315_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus895_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus66_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus196_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus483_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus179_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus89_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus529_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus207_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus657_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus342_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus712_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus591_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus31_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus968_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus987_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus641_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus211_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus704_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus354_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus27_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus587_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus138_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus568_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus991_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus616_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus303_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus753_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus180_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus70_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus883_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus929_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus495_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus682_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus378_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus728_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus397_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus817_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus544_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus114_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus401_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus952_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus285_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus790_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus143_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus513_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus840_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus905_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus456_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus339_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus293_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus769_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus786_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus856_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus505_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus155_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus440_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus913_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus694_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus381_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus102_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus552_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus801_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus944_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus417_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus103_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus553_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus800_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus945_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus416_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus695_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus380_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus857_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus504_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus154_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus441_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus912_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus338_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus292_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus768_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus787_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus142_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus512_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus841_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus904_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus457_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus284_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus791_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus816_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus545_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus115_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus400_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus953_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus683_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus379_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus729_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus396_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus181_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus71_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus882_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus928_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus494_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus617_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus302_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus752_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus26_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus586_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus139_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus569_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus990_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus640_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus210_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus705_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus355_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus590_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus30_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus969_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus986_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus206_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus656_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus343_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus713_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus894_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus67_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus197_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus482_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus178_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus88_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus528_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus601_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus744_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus314_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus699_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus363_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus733_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus226_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus676_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus10_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus949_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus764_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus334_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus621_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus271_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus158_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus508_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus47_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus322_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus288_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus772_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus267_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus637_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus51_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus908_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus725_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus375_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus660_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus230_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus119_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus549_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus924_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus1007_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus477_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus498_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus162_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus92_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus532_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus861_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus359_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus709_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus420_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus973_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus836_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus565_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus135_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus965_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus436_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus123_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus573_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus820_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus318_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus748_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus461_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus1011_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus898_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus932_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus877_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus524_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus84_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus174_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot618_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1147_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot248_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1002_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot927_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot474_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot161_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot531_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot12_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot862_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1110_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1055_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot423_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot589_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot970_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot45_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1239_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot566_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot3_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot136_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot659_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1106_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot209_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1043_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot966_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot435_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot120_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot570_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot53_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot823_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot989_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1151_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1014_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot462_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot198_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot931_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot874_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot527_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot177_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot360_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot730_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot225_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1080_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot675_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1203_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot419_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot90_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1038_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot767_.jpg,Maize leaf spot
